unit tests for ClassNeedle
p 1 (mm/int)
t 1 (C)
rh 1 (%)
u 1 (m/s)
Qsi 1 (W/m^2)
$ea ea(t, rh)
#############	p	t	rh	u	Qsi
2006	1	16	20	0	0.0	-6.74	56.73	0.45	0.0
2006	1	16	21	0	0.0	-7.25	58.06	0.68	0.0
2006	1	16	22	0	0.0	-7.26	58.18	0.67	0.0
2006	1	16	23	0	0.0	-7.11	58.61	1.04	0.0
2006	1	16	24	0	0.0	-7.72	62.84	1.31	0.0
2006	1	17	1	0	0.0	-8.07	62.32	1.43	0.0
2006	1	17	2	0	0.0	-8.08	65.51	1.59	0.0
2006	1	17	3	0	0.0	-7.4	65.49	1.84	0.0
2006	1	17	4	0	0.0	-6.55	64.11	2.12	0.0
2006	1	17	5	0	0.0	-5.75	63.46	2.65	0.0
2006	1	17	6	0	0.0	-5.32	64.93	1.79	0.0
2006	1	17	7	0	0.0	-5.2	67.32	0.58	0.0
2006	1	17	8	0	0.0	-5.28	71.05	0.0	0.0
2006	1	17	9	0	0.0	-4.7	69.09	2.42	0.0
2006	1	17	10	0	0.0	-2.35	59.93	5.71	2.65
2006	1	17	11	0	0.0	0.25	53.04	6.31	71.75
2006	1	17	12	0	0.0	2.24	45.25	6.04	158.45
2006	1	17	13	0	0.0	2.59	47.2	4.33	190.86
2006	1	17	14	0	0.0	3.89	42.94	4.29	227.93
2006	1	17	15	0	0.0	4.79	40.19	4.55	253.35
2006	1	17	16	0	0.0	4.7	40.38	4.57	214.83
2006	1	17	17	0	0.0	3.32	44.92	4.32	121.48
2006	1	17	18	0	0.0	1.17	52.38	4.39	25.79
2006	1	17	19	0	0.0	-0.02	52.04	4.42	0.0
2006	1	17	20	0	0.0	-0.61	53.0	4.44	0.0
2006	1	17	21	0	0.0	-1.18	53.87	4.4	0.0
2006	1	17	22	0	0.0	-1.64	54.45	4.41	0.0
2006	1	17	23	0	0.0	-1.9	54.41	4.4	0.0
2006	1	17	24	0	0.0	-2.22	55.02	4.3	0.0
2006	1	18	1	0	0.0	-2.83	55.85	4.19	0.0
2006	1	18	2	0	0.0	-3.28	56.65	4.23	0.0
2006	1	18	3	0	0.0	-3.54	56.45	4.18	0.0
2006	1	18	4	0	0.0	-3.73	56.3	3.96	0.0
2006	1	18	5	0	0.0	-3.8	56.3	3.82	0.0
2006	1	18	6	0	0.0	-3.61	55.77	3.71	0.0
2006	1	18	7	0	0.0	-3.49	56.01	3.64	0.0
2006	1	18	8	0	0.0	-3.75	58.03	3.71	0.0
2006	1	18	9	0	0.0	-4.08	59.97	3.71	0.0
2006	1	18	10	0	0.0	-4.5	61.71	3.61	2.73
2006	1	18	11	0	0.0	-3.72	58.17	3.25	66.34
2006	1	18	12	0	0.0	-1.96	51.32	2.83	153.05
2006	1	18	13	0	0.0	0.25	55.62	2.62	243.51
